model_key,mileage,engine_power,fuel,paint_color,car_type,private_parking_available,has_gps,has_air_conditioning,automatic_car,has_getaround_connect,has_speed_regulator,winter_tires
Peugeot,116244,100,diesel,silver,estate,False,True,False,False,False,False,True
Renault,121156,120,diesel,brown,sedan,True,True,False,False,True,False,True
Citroën,116504,120,diesel,blue,sedan,True,True,False,False,True,False,True
BMW,63748,140,diesel,white,suv,False,False,False,False,False,False,False
Citroën,55329,135,diesel,black,coupe,False,False,False,False,False,False,False
Porsche,152328,25,hybrid_petrol,black,hatchback,False,True,False,False,False,False,True
Citroën,199021,90,diesel,black,hatchback,True,True,True,False,False,False,True
Audi,117963,135,diesel,white,hatchback,True,True,False,True,True,True,True
Citroën,214863,125,petrol,black,sedan,False,True,False,False,True,False,True
Audi,89330,190,diesel,blue,sedan,True,True,True,True,False,False,True
BMW,216248,160,diesel,black,suv,False,False,False,False,False,False,True
BMW,36420,140,diesel,grey,suv,False,True,False,True,False,True,True
Peugeot,83117,105,diesel,white,estate,False,True,False,False,True,False,True
Mitsubishi,59203,280,diesel,grey,suv,True,True,False,False,True,False,True
Peugeot,163289,100,diesel,grey,sedan,True,True,False,False,False,False,True
Citroën,129596,120,diesel,black,estate,True,True,False,False,False,False,True
BMW,196627,110,diesel,green,suv,True,False,False,True,False,False,True
Citroën,145981,122,diesel,silver,estate,True,True,False,False,True,True,True
Audi,90925,190,diesel,blue,sedan,True,True,False,True,True,False,True
Citroën,143240,120,diesel,brown,estate,False,True,False,False,False,False,True
Citroën,111048,135,diesel,grey,estate,True,True,False,True,False,False,True
Citroën,183892,120,diesel,grey,estate,True,True,False,True,False,False,True
Audi,230264,85,diesel,black,sedan,False,False,False,False,False,False,True
Subaru,29460,280,diesel,white,suv,True,True,True,True,False,True,True
Volkswagen,87768,70,diesel,brown,hatchback,False,False,False,False,False,False,True
Mercedes,124312,100,diesel,beige,hatchback,True,True,False,False,False,True,True
Peugeot,157363,100,diesel,white,estate,False,True,False,False,False,True,True
BMW,49808,140,diesel,white,suv,True,True,True,True,True,True,True
Renault,188567,135,diesel,black,estate,False,True,False,False,True,False,True
Renault,193587,120,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,223078,120,diesel,black,estate,True,True,False,False,False,False,True
Peugeot,143218,100,diesel,silver,estate,True,True,False,False,False,False,True
BMW,116226,120,diesel,grey,suv,False,True,False,True,False,False,True
Renault,121961,85,diesel,white,sedan,False,True,False,False,False,False,True
BMW,122647,85,diesel,blue,hatchback,False,True,False,False,False,False,True
BMW,143327,110,diesel,black,suv,False,False,True,False,False,False,True
Toyota,54176,110,diesel,beige,van,False,True,False,False,False,False,True
BMW,148925,85,diesel,grey,hatchback,False,True,False,False,False,False,True
Citroën,71331,135,diesel,grey,sedan,False,True,True,False,False,False,True
Renault,80589,85,diesel,white,estate,False,False,False,False,False,False,True
Renault,69891,85,diesel,white,sedan,False,True,False,False,False,False,True
Toyota,30919,85,diesel,white,van,False,True,True,False,False,False,True
Peugeot,120859,105,diesel,red,estate,False,True,False,False,False,True,True
Peugeot,170985,105,diesel,black,sedan,False,True,False,False,False,False,True
Mitsubishi,119854,190,diesel,black,suv,True,True,True,True,True,False,True
Ferrari,195374,180,diesel,grey,sedan,True,True,True,False,True,False,True
Citroën,123492,135,diesel,silver,estate,False,True,False,False,False,False,True
Peugeot,189325,100,diesel,grey,estate,True,True,False,False,False,False,True
Citroën,110136,120,diesel,white,estate,True,True,False,False,True,True,True
Mitsubishi,99923,230,diesel,brown,suv,False,True,False,False,True,True,True
Citroën,129338,135,diesel,blue,coupe,True,True,False,False,True,False,True
BMW,152889,140,diesel,white,suv,False,False,False,False,False,False,False
Citroën,137320,105,diesel,blue,hatchback,False,False,False,False,False,False,True
Nissan,58602,85,diesel,white,suv,False,True,False,False,False,False,True
Renault,153715,120,diesel,black,estate,True,True,False,False,True,False,True
Mercedes,173911,100,diesel,black,hatchback,False,True,False,False,True,False,True
Peugeot,211224,105,diesel,silver,sedan,True,True,False,False,True,False,True
Mitsubishi,26128,160,diesel,white,suv,True,False,False,False,False,False,True
Peugeot,129901,105,diesel,blue,estate,False,True,False,False,False,False,True
BMW,108391,85,diesel,silver,subcompact,True,False,False,False,False,True,True
Peugeot,176208,100,diesel,white,sedan,False,True,False,False,True,True,True
Citroën,159329,135,petrol,white,sedan,False,True,False,False,True,False,True
Renault,142724,120,diesel,black,estate,True,True,False,False,True,False,True
Citroën,85932,105,diesel,blue,hatchback,False,True,False,False,False,False,True
Renault,190806,135,diesel,white,estate,True,True,False,False,True,False,True
BMW,31250,85,diesel,white,hatchback,False,False,False,False,False,False,True
Citroën,236259,135,diesel,blue,estate,False,False,False,False,False,False,True
Citroën,89989,135,diesel,black,estate,False,True,False,False,False,False,False
Citroën,200906,120,diesel,black,estate,True,True,False,False,True,False,True
Audi,46731,140,diesel,blue,estate,False,False,False,False,False,False,False
Audi,164621,190,diesel,white,estate,True,True,True,True,True,True,True
Renault,90251,135,diesel,black,estate,True,True,False,True,True,False,True
Mercedes,115044,105,diesel,black,hatchback,False,True,False,False,False,False,True
Citroën,151501,120,diesel,black,estate,False,True,False,False,True,False,True
Audi,84056,155,diesel,grey,sedan,True,True,False,True,True,False,True
Renault,162610,135,diesel,white,estate,False,True,False,True,True,False,True
SEAT,25914,140,diesel,blue,suv,True,True,False,False,True,True,True
BMW,174926,85,diesel,grey,hatchback,False,False,False,False,False,False,True
BMW,149392,135,diesel,black,suv,True,True,False,True,True,True,True
Citroën,204930,122,diesel,white,estate,True,True,False,False,True,False,True
Nissan,104165,135,diesel,white,suv,False,False,False,False,False,False,False
Volkswagen,179307,70,diesel,blue,hatchback,False,True,False,False,False,False,True
Renault,260960,120,diesel,black,estate,True,True,False,False,False,False,True
Peugeot,216114,105,diesel,blue,estate,False,True,False,False,False,False,True
Renault,230442,85,petrol,black,sedan,False,False,True,False,True,False,True
Audi,153575,160,diesel,black,estate,True,True,False,True,True,True,True
Lexus,149020,280,diesel,grey,sedan,True,True,True,True,True,False,True
Renault,289948,120,diesel,blue,estate,True,True,False,False,False,False,True
Audi,172496,190,diesel,black,estate,True,True,True,False,True,False,True
Audi,142525,105,diesel,blue,sedan,False,True,False,False,True,False,True
Citroën,293508,110,diesel,grey,estate,True,True,False,False,True,True,True
Audi,198426,173,diesel,blue,estate,False,True,False,True,True,False,True
Nissan,139398,100,diesel,silver,suv,False,True,False,False,False,False,True
Peugeot,208945,130,diesel,grey,convertible,True,True,False,False,True,False,True
Audi,130060,230,diesel,blue,sedan,True,True,False,True,False,False,True
Citroën,92242,120,diesel,brown,sedan,True,True,False,False,True,False,True
Renault,24339,85,diesel,blue,sedan,False,True,False,False,False,False,True
Renault,158574,120,diesel,black,estate,True,True,False,False,False,False,True
Renault,142975,120,diesel,grey,sedan,True,True,False,False,False,False,True
BMW,104793,135,diesel,white,suv,False,False,False,False,False,False,True
Citroën,97122,135,diesel,silver,sedan,False,False,False,False,False,False,False
Peugeot,17267,110,diesel,white,convertible,True,True,False,False,True,False,True
Renault,161432,135,diesel,black,estate,False,True,True,False,True,False,True
Nissan,90792,105,diesel,blue,suv,False,False,False,True,False,False,True
Renault,146528,140,diesel,white,estate,True,True,True,False,False,False,True
Audi,91865,190,diesel,grey,sedan,True,True,True,False,True,False,True
Peugeot,195356,85,diesel,silver,sedan,True,False,False,False,False,False,True
Renault,196475,85,diesel,blue,estate,False,True,False,False,True,True,True
Audi,200019,150,diesel,black,sedan,False,True,False,False,False,False,True
Nissan,177505,85,diesel,white,suv,False,True,False,False,False,False,True
Audi,190015,105,diesel,grey,estate,True,True,False,False,True,False,True
Mercedes,156215,105,diesel,black,hatchback,False,True,True,False,True,True,True
Peugeot,44668,100,diesel,blue,sedan,True,True,False,False,False,False,True
Citroën,217048,110,diesel,grey,sedan,False,False,False,False,False,False,True
Citroën,132395,135,diesel,blue,sedan,False,True,False,False,True,True,True
Citroën,277172,120,diesel,black,estate,True,True,False,False,False,False,True
Mitsubishi,181891,225,diesel,white,suv,True,True,True,True,True,False,True
Peugeot,201626,105,diesel,black,estate,False,True,False,False,True,False,True
Peugeot,144311,100,diesel,brown,estate,False,True,False,False,True,False,True
Audi,204150,150,diesel,grey,estate,True,True,True,False,True,False,True
Peugeot,222055,90,diesel,black,sedan,True,True,False,False,False,False,True
Peugeot,179647,100,diesel,black,estate,True,True,False,False,True,True,True
Volkswagen,88105,120,diesel,grey,hatchback,True,True,False,False,True,False,True
BMW,95391,135,diesel,white,suv,True,True,False,True,True,True,True
Subaru,125660,180,diesel,white,suv,True,True,True,True,True,False,True
Peugeot,384170,85,diesel,blue,sedan,True,False,False,False,False,False,True
Nissan,89625,105,diesel,grey,suv,False,True,False,False,False,False,False
Citroën,184455,120,diesel,blue,estate,False,True,False,False,False,False,True
Peugeot,177825,100,diesel,silver,estate,True,True,False,False,False,False,True
Audi,391309,190,diesel,black,estate,False,True,False,True,True,False,True
Nissan,47083,105,diesel,black,suv,True,True,False,True,True,False,True
Audi,74955,190,diesel,white,sedan,True,True,True,False,True,True,True
Citroën,140464,105,diesel,blue,coupe,False,False,False,False,False,True,True
Citroën,107393,135,diesel,white,estate,False,True,False,False,True,False,True
Citroën,151246,135,diesel,silver,estate,False,True,False,False,True,True,True
Peugeot,160015,105,diesel,black,estate,False,True,False,False,True,True,True
BMW,104543,120,diesel,black,suv,True,True,False,True,False,False,True
Mitsubishi,364547,261,petrol,black,suv,True,True,True,False,True,False,True
Citroën,44303,105,diesel,blue,subcompact,False,False,False,False,True,False,True
Volkswagen,375686,190,diesel,white,hatchback,True,True,True,False,True,False,True
Audi,223390,190,diesel,black,estate,True,True,False,True,True,True,True
Renault,230451,130,diesel,grey,estate,True,False,False,False,True,False,True
Peugeot,88517,100,diesel,black,estate,True,True,False,False,False,False,True
Nissan,71894,105,diesel,grey,suv,False,False,False,False,False,False,False
Audi,325465,180,diesel,grey,sedan,True,True,True,False,False,False,True
Peugeot,187104,105,petrol,red,convertible,True,False,False,False,False,True,True
Renault,193438,120,diesel,grey,estate,True,True,False,True,True,False,True
Subaru,143753,225,diesel,black,suv,True,True,True,True,True,True,True
BMW,75490,140,diesel,black,suv,True,True,False,True,True,False,True
Peugeot,153033,105,diesel,black,estate,False,True,False,False,True,False,True
Peugeot,295179,90,diesel,grey,sedan,True,False,False,False,False,False,True
Citroën,201714,122,diesel,black,estate,False,True,False,False,True,False,True
Subaru,91572,180,diesel,blue,suv,True,True,True,True,True,False,True
Renault,131933,135,diesel,black,sedan,True,True,False,False,True,True,True
BMW,91429,85,diesel,black,hatchback,False,False,False,False,False,False,True
Audi,21507,160,diesel,silver,estate,True,False,False,True,True,False,True
Citroën,106206,155,diesel,blue,estate,True,True,False,False,True,True,True
Mitsubishi,104817,190,diesel,black,suv,True,True,False,False,False,False,True
Nissan,112563,100,diesel,beige,suv,False,True,False,True,False,False,True
Citroën,279767,100,diesel,white,hatchback,True,True,False,False,False,False,True
Renault,164998,85,diesel,black,estate,True,True,False,False,False,False,True
Citroën,183683,135,diesel,black,estate,False,False,False,False,False,False,True
Citroën,193202,120,diesel,black,estate,False,False,False,False,False,False,False
Citroën,228000,145,diesel,black,convertible,True,True,False,False,True,False,True
Renault,260556,120,diesel,black,estate,True,True,False,False,False,False,True
Citroën,119724,100,diesel,grey,subcompact,False,True,False,False,False,False,True
Audi,171977,190,diesel,black,sedan,True,True,False,False,True,False,True
Renault,165288,120,diesel,grey,sedan,True,True,False,False,False,False,True
Citroën,182671,122,diesel,white,sedan,True,True,False,False,True,False,True
Audi,195037,135,diesel,white,sedan,True,True,False,True,False,False,True
SEAT,95351,140,diesel,grey,suv,True,True,True,False,False,True,False
BMW,189285,100,petrol,black,hatchback,False,True,False,False,False,False,True
Renault,77927,120,diesel,grey,sedan,True,True,False,False,False,False,True
Renault,105175,87,diesel,brown,sedan,True,True,False,False,True,False,True
Citroën,188335,130,diesel,grey,coupe,False,False,False,False,True,False,True
Renault,114204,85,diesel,brown,sedan,True,False,False,False,False,False,True
Renault,167762,120,diesel,blue,estate,True,True,False,False,False,False,True
Renault,159983,85,diesel,grey,estate,False,False,False,False,False,False,False
Renault,149943,190,petrol,black,coupe,True,True,True,False,True,True,True
Nissan,87549,85,diesel,blue,suv,False,True,False,False,False,False,True
Toyota,47782,110,diesel,blue,van,False,True,False,False,False,False,True
Mitsubishi,72104,180,diesel,grey,suv,True,True,False,False,False,False,True
Nissan,114905,100,diesel,black,suv,True,True,False,False,False,False,True
Volkswagen,75251,70,diesel,black,subcompact,False,False,False,False,False,False,True
